Periodo,PIB_Pesca,PIB_Agropecuario_silvicola,PIB_Mineria,PIB_Mineria_del_cobre,PIB_Otras_actividades_mineras,PIB_Industria_Manufacturera,PIB_Alimentos,PIB_Bebidas_y_tabaco,PIB_Textil,PIB_Maderas_y_muebles,PIB_Celulosa,PIB_Refinacion_de_petroleo,PIB_Quimica,PIB_Minerales_no_metalicos_y_metalica_basica,PIB_Productos_metalicos,PIB_Electricidad,PIB_Construccion,PIB_Comercio,PIB_Restaurantes_y_hoteles,PIB_Transporte,PIB_Comunicaciones,PIB_Servicios_financieros,PIB_Servicios_empresariales,PIB_Servicios_de_vivienda,PIB_Servicios_personales,PIB_Administracion_publica,PIB_a_costo_de_factores,Impuesto_al_valor_agregado,Derechos_de_Importacion,PIB
2015-01-01 00:00:00+00:00,42.008221968424,594.87887368801,1325.59123002,1194.8367108872,128.56982607243,1243.297515173,323.29051424446,163.03544957436,27.353985399956,67.047655115202,107.79881068845,109.52792088211,185.21941771609,65.371481172546,191.42372106667,321.88767983943,610.32948156863,1119.9560656208,227.59879482804,576.2572515615,387.25133290678,621.59365423223,1246.8972079611,894.54478738437,801.59206614622,540.63284626663,10575.63953726,885.0459812507,58.526930047954,11519.76723358
2015-02-01 00:00:00+00:00,50.557713926107,650.35752989064,1170.0868923317,1050.791405177,118.14183677391,1171.3378991386,320.7427001132,160.38305698173,27.42168550572,62.824284960617,99.744731395616,84.018571742009,169.07360025027,63.212946770139,181.65843385138,284.35920621425,620.08681917228,1090.1748259726,221.0398216388,550.67412901106,351.19119277959,616.26474949287,1126.4781175134,873.56922704005,702.36377657586,541.06907116058,10053.675056038,864.99073612083,52.517718444632,10971.530431031
2015-03-01 00:00:00+00:00,80.639242064648,596.76525370411,1254.7378883872,1129.0330679782,124.02414427204,1314.5571724532,364.35058796856,171.30858878571,31.155123795828,69.778296702912,108.07034010139,93.301189419501,197.71470050766,71.670513140273,206.3112111607,297.407210712,741.47381736815,1259.7235418264,219.82364728673,589.75713513629,373.94502630993,616.48109361706,1159.6569538671,855.83988452611,1462.7655334113,542.31306098661,11400.026062936,960.2360750742,59.135927179964,12419.634702456
2015-04-01 00:00:00+00:00,90.762949605514,384.76065560993,1234.2185571574,1109.6547733251,123.09324855822,1324.5978261756,363.18844632034,197.39831756853,33.784663548137,69.001392459225,100.88140828025,95.277212442149,191.68450298689,70.079943405807,201.63643902221,276.35187055079,780.90669176031,1139.8398558102,224.50641258805,575.59485727105,377.58740131621,613.721421793,1229.8515407564,862.50172772034,1524.7943617278,539.24584832609,11192.879434418,937.72456322118,52.515887520407,12182.768299843
2015-05-01 00:00:00+00:00,75.868656123422,295.59265163188,1327.9707683958,1194.9845948786,131.19633766887,1300.2016704916,337.2458733418,204.00227275967,32.852546313526,69.97986604578,93.750170339738,101.63481096766,192.21075631861,68.029023003703,199.72201077682,280.81150024229,757.16493443137,1060.4353899608,221.48124494332,573.40176015955,378.09733264069,616.66935607431,1257.1538854308,865.22687994378,1562.4716044,540.44564967639,11109.662234553,932.13777784297,45.883692518055,12086.717126308
2015-06-01 00:00:00+00:00,57.215565614604,251.26721739045,1340.2868789371,1209.1876251076,128.6697131735,1286.4531659934,318.59082074386,201.29052796957,29.800821620423,68.57396538174,100.9788816365,100.36250483422,187.66598798428,65.406432622271,213.814806704,297.90953327795,724.444548465,1022.0486721186,223.92395575714,568.36339207114,376.31549141611,609.3517885275,1245.8309123928,873.03003953555,1524.6740888548,545.10978623658,10933.026243817,931.5517963423,47.506430516892,11911.448557497
2015-07-01 00:00:00+00:00,54.591303066037,209.51643961575,1203.8242458871,1076.544520743,127.0003385759,1265.7883576089,316.78575649482,180.48319444698,28.033845099789,69.649140244792,103.00384298282,102.36924305674,183.86474067517,67.624628158774,213.26980904142,309.87172942029,752.45287495919,1014.6151010275,226.03089995138,578.24644515782,377.85089149031,613.99658517417,1237.4131177125,875.40675307764,1157.5567045693,548.59129648933,10410.494034454,938.16406842754,54.8488610675,11404.150603957
2015-08-01 00:00:00+00:00,54.138898689321,167.90654583061,1143.248616277,1009.923132333,135.54643629486,1212.2899844152,300.54379966989,172.18676698147,25.499035550133,66.312642274376,95.788506724916,90.108323190371,187.28780407355,68.265654425602,208.95994697872,334.16207780838,775.02440244369,989.9212742591,228.10708898625,582.45601849211,381.87808294272,610.88893042055,1226.5295112291,878.28918635774,1530.0848250735,553.32383289435,10642.056237335,949.00869509331,47.983069262653,11638.839779713
2015-09-01 00:00:00+00:00,44.494096849655,176.7652619804,1263.8759593506,1125.4555330626,139.08393413014,1212.9829947287,295.0296509645,172.58927453218,26.772109891454,66.912370174356,98.946317889027,90.838964546179,191.29912840655,69.289686750506,204.24407072771,330.48464760851,706.64128005004,982.85445413471,231.06140301,585.2748526943,386.65143741664,610.6216440216,1225.8614014323,877.8620384986,1329.0113499194,559.09944364349,10496.189951252,948.72247656613,47.620207551631,11492.427969115
2015-10-01 00:00:00+00:00,56.091830703494,249.96027640908,1344.1468794216,1190.3795135241,155.78213912916,1282.9607165366,331.90273074453,170.80072088909,30.349430904055,70.250898823338,99.024213951717,89.289278391517,197.40334646914,79.807031047849,217.51051450104,345.71975216565,805.08063543736,1009.4496627017,233.02779430602,621.64457655299,409.88479527219,609.85228731604,1231.5751783413,879.09333943561,1564.1285225622,562.69182292263,11186.685097524,963.43867143675,62.378063914928,12213.288184149
